,Codigo,lon,lat,Profundidad,Flujo_calor,Pesos,Flux_x_wts,geometry,Sed_thickness (m),Age (Ma)
479,PL22.9,-86.10874999999999,0.651927778,-2715.0,151.0,0.20919566720372668,31.588545747762733,POINT (-86.10874999999999 0.651927778),42.0,2.6
480,PL23.1,-86.05194999999998,0.6901388890000001,-2723.0,25.0,0.20919566720372668,5.229891680093167,POINT (-86.05194999999998 0.6901388890000001),42.0,2.6
481,PL23.4,-86.05680000000002,0.6862333334999999,-2753.0,67.0,0.20919566720372668,14.016109702649686,POINT (-86.05680000000002 0.6862333334999999),42.0,2.6
482,PL23.5,-86.07249999999998,0.6920666664999999,-2745.0,46.0,0.20919566720372668,9.623000691371427,POINT (-86.07249999999998 0.6920666664999999),42.0,2.6
483,PL23.6,-86.08329999999998,0.6901388890000001,-2719.0,46.0,0.20919566720372668,9.623000691371427,POINT (-86.08329999999998 0.6901388890000001),42.0,2.6
484,PL23.7,-86.0872,0.6901388890000001,-2730.0,80.0,0.20919566720372668,16.735653376298135,POINT (-86.0872 0.6901388890000001),42.0,2.6
485,PL24.1,-86.10584999999998,0.6862333334999999,-2741.0,134.0,0.20919566720372668,28.032219405299372,POINT (-86.10584999999998 0.6862333334999999),42.0,2.6
486,PL24.2,-86.11669999999998,0.688211111,-2751.0,147.0,0.20919566720372668,30.75176307894782,POINT (-86.11669999999998 0.688211111),42.0,2.6
487,PL24.3,-86.12155,0.6911277779999999,-2745.0,59.0,0.20919566720372668,12.342544365019874,POINT (-86.12155 0.6911277779999999),42.0,2.6
488,PL25.1,-86.1225,0.68915,-2749.0,46.0,0.20919566720372668,9.623000691371427,POINT (-86.1225 0.68915),42.0,2.6
489,PL25.2,-86.12444999999998,0.68915,-2741.0,71.0,0.20919566720372668,14.852892371464597,POINT (-86.12444999999998 0.68915),42.0,2.6
490,PL25.3,-86.1333,0.6911277779999999,-2736.0,54.0,0.20919566720372668,11.29656602900124,POINT (-86.13330000000001 0.6911277779999999),49.0,2.6
491,PL25.4,-86.13915,0.7,-2730.0,59.0,0.20919566720372668,12.342544365019874,POINT (-86.13915 0.7),49.0,2.6
492,PL25.5,-86.15,0.7009888890000001,-2723.0,50.0,0.20919566720372668,10.459783360186334,POINT (-86.15000000000001 0.7009888890000001),49.0,2.6
493,PL26.1,-86.17154999999998,0.750988889,-2835.0,63.0,0.20919566720372668,13.17932703383478,POINT (-86.17154999999998 0.750988889),31.0,2.2
494,PL26.2,-86.17344999999997,0.751927778,-2822.0,50.0,0.20919566720372668,10.459783360186334,POINT (-86.17344999999997 0.751927778),31.0,2.2
495,PL27.1,-86.09115,0.6539055555,-2709.0,193.0,0.20919566720372668,40.374763770319255,POINT (-86.09115 0.6539055555),42.0,2.6
496,PL27.2,-86.09115,0.650988889,-2728.0,126.0,0.20919566720372668,26.35865406766956,POINT (-86.09115 0.650988889),42.0,2.6
497,PL27.3,-86.09015,0.6420666665,-2723.0,234.0,0.20919566720372668,48.951786125672044,POINT (-86.09014999999999 0.6420666665),62.0,2.6
498,PL27.4,-86.0872,0.6401388889999999,-2732.0,335.0,0.20919566720372668,70.08054851324843,POINT (-86.0872 0.6401388889999999),62.0,2.6
499,PL3.1,-86.10195,0.6401388889999999,-2732.0,285.0,0.20919566720372668,59.6207651530621,POINT (-86.10195 0.6401388889999999),62.0,2.6
500,PL3.2,-86.101,0.6401388889999999,-2743.0,209.0,0.20919566720372668,43.72189444557888,POINT (-86.101 0.6401388889999999),62.0,2.6
501,PL3.3,-86.10195,0.638211111,-2764.0,155.0,0.20919566720372668,32.425328416577635,POINT (-86.10195 0.6382111110000001),62.0,2.6
502,PL3.4,-86.10390000000002,0.6362333335,-2766.0,134.0,0.20919566720372668,28.032219405299372,POINT (-86.10390000000002 0.6362333335),62.0,2.6
503,PL5.1,-86.08914999999998,0.618611111,-2689.0,389.0,0.20919566720372668,81.37711454224967,POINT (-86.08914999999998 0.618611111),62.0,3.0
504,PL5.10,-86.09015,0.5744444445,-2751.0,507.0,0.20919566720372668,106.06220327228942,POINT (-86.09014999999999 0.5744444445),62.0,3.0
505,PL5.11,-86.09015,0.5705388889999999,-2749.0,473.0,0.20919566720372668,98.94955058736272,POINT (-86.09014999999999 0.5705388889999999),62.0,3.0
506,PL5.12,-86.09205,0.5666833335,-2730.0,339.0,0.20919566720372668,70.91733118206334,POINT (-86.09205 0.5666833335),85.0,3.0
507,PL5.13,-86.101,0.5548444445,-2739.0,377.0,0.20919566720372668,78.86676653580494,POINT (-86.101 0.5548444445),85.0,3.0
508,PL5.14,-86.101,0.5519277779999999,-2764.0,276.0,0.20919566720372668,57.73800414822856,POINT (-86.101 0.5519277779999999),85.0,3.0
509,PL5.15,-86.10195,0.541127778,-2790.0,88.0,0.20919566720372668,18.40921871392795,POINT (-86.10195 0.541127778),85.0,3.0
510,PL5.16,-86.1029,0.5362333335,-2798.0,59.0,0.20919566720372668,12.342544365019874,POINT (-86.10290000000001 0.5362333335),85.0,3.0
511,PL5.17,-86.1029,0.5333166665,-2801.0,159.0,0.20919566720372668,33.26211108539254,POINT (-86.10290000000001 0.5333166665),85.0,3.3
512,PL5.18,-86.10485,0.5225166665,-2801.0,310.0,0.20919566720372668,64.85065683315527,POINT (-86.10485 0.5225166664999999),85.0,3.3
513,PL5.19,-86.10584999999998,0.5196000000000001,-2801.0,322.0,0.20919566720372668,67.36100483959999,POINT (-86.10584999999998 0.5196000000000001),85.0,3.3
514,PL5.2,-86.0882,0.6166833335,-2726.0,260.0,0.20919566720372668,54.390873472968934,POINT (-86.0882 0.6166833335),62.0,3.0
515,PL5.20,-86.10584999999998,0.50875,-2841.0,289.0,0.20919566720372668,60.457547821877014,POINT (-86.10584999999998 0.50875),85.0,3.3
516,PL5.3,-86.0882,0.6058333335,-2732.0,419.0,0.20919566720372668,87.6529845583615,POINT (-86.0882 0.6058333335),62.0,3.0
517,PL5.4,-86.09115,0.6029166665,-2749.0,456.0,0.20919566720372668,95.39322424489937,POINT (-86.09115 0.6029166665),62.0,3.0
518,PL5.5,-86.09115,0.6,-2745.0,532.0,0.20919566720372668,111.2920949523826,POINT (-86.09115 0.6),62.0,3.0
519,PL5.6,-86.09115,0.5901388889999999,-2743.0,565.0,0.20919566720372668,118.19555197010557,POINT (-86.09115 0.5901388889999999),62.0,3.0
520,PL5.7,-86.09115,0.588211111,-2749.0,481.0,0.20919566720372668,100.62311592499252,POINT (-86.09115 0.588211111),62.0,3.0
521,PL5.8,-86.09015,0.5862333335000001,-2751.0,486.0,0.20919566720372668,101.66909426101117,POINT (-86.09014999999999 0.5862333335000001),62.0,3.0
522,PL5.9,-86.09015,0.5833166665,-2751.0,561.0,0.20919566720372668,117.35876930129066,POINT (-86.09014999999999 0.5833166665),62.0,3.0
523,PL6.1,-86.15775,0.6725166665000001,-2659.0,59.0,0.20919566720372668,12.342544365019874,POINT (-86.15774999999999 0.6725166665000001),49.0,2.6
524,PL6.2,-86.15679999999998,0.6696,-2704.0,105.0,0.20919566720372668,21.965545056391303,POINT (-86.15679999999998 0.6696),49.0,2.6
525,PL6.3,-86.15584999999999,0.667622222,-2717.0,113.0,0.20919566720372668,23.639110394021117,POINT (-86.15584999999999 0.667622222),49.0,2.6
526,PL6.4,-86.15484999999998,0.657761111,-2724.0,126.0,0.20919566720372668,26.35865406766956,POINT (-86.15484999999998 0.657761111),49.0,2.6
527,PL6.5,-86.1529,0.6558333335000001,-2749.0,88.0,0.20919566720372668,18.40921871392795,POINT (-86.1529 0.6558333335000001),49.0,2.6
528,PL6.6,-86.15100000000002,0.651927778,-2775.0,80.0,0.20919566720372668,16.735653376298135,POINT (-86.15100000000002 0.651927778),49.0,2.6
529,PL6.7,-86.15,0.641127778,-2760.0,96.0,0.20919566720372668,20.082784051557763,POINT (-86.15000000000001 0.641127778),74.0,2.6
530,PL6.8,-86.15,0.63915,-2764.0,80.0,0.20919566720372668,16.735653376298135,POINT (-86.15000000000001 0.63915),74.0,2.6
531,PL6.9,-86.14114999999998,0.638211111,-2691.0,151.0,0.20919566720372668,31.588545747762733,POINT (-86.14114999999998 0.6382111110000001),74.0,2.6
532,PL7.1,-86.14114999999998,0.6343055555,-2659.0,213.0,0.20919566720372668,44.55867711439378,POINT (-86.14114999999998 0.6343055555),74.0,2.6
533,PL7.10,-86.14114999999998,0.5843055555,-2715.0,523.0,0.20919566720372668,109.40933394754906,POINT (-86.14114999999998 0.5843055555),74.0,3.0
534,PL7.11,-86.14205000000003,0.5734555554999999,-2734.0,569.0,0.20919566720372668,119.03233463892047,POINT (-86.14205000000003 0.5734555554999999),74.0,3.0
535,PL7.12,-86.14205000000003,0.5686111110000001,-2728.0,582.0,0.20919566720372668,121.7518783125689,POINT (-86.14205000000003 0.5686111110000001),74.0,3.0
536,PL7.2,-86.13915,0.6244444444999999,-2663.0,147.0,0.20919566720372668,30.75176307894782,POINT (-86.13915 0.6244444444999999),74.0,3.0
537,PL7.3,-86.1372,0.6215277779999999,-2683.0,255.0,0.20919566720372668,53.34489513695029,POINT (-86.13720000000001 0.6215277779999999),74.0,3.0
538,PL7.4,-86.13915,0.6058333335,-2739.0,260.0,0.20919566720372668,54.390873472968934,POINT (-86.13915 0.6058333335),74.0,3.0
539,PL7.5,-86.13819999999998,0.6058333335,-2741.0,205.0,0.20919566720372668,42.88511177676397,POINT (-86.13819999999998 0.6058333335),74.0,3.0
540,PL7.6,-86.14014999999998,0.6048444445000001,-2739.0,243.0,0.20919566720372668,50.834547130505584,POINT (-86.14014999999998 0.6048444445000001),74.0,3.0
541,PL7.7,-86.14114999999998,0.6039055555,-2704.0,343.0,0.20919566720372668,71.75411385087827,POINT (-86.14114999999998 0.6039055555),74.0,3.0
542,PL7.8,-86.14114999999998,0.5901388889999999,-2696.0,352.0,0.20919566720372668,73.6368748557118,POINT (-86.14114999999998 0.5901388889999999),74.0,3.0
543,PL7.9,-86.14205000000003,0.5862333335000001,-2700.0,523.0,0.20919566720372668,109.40933394754906,POINT (-86.14205000000003 0.5862333335000001),74.0,3.0
544,PL8.1,-86.0382,0.6725166665000001,-2670.0,113.0,0.20919566720372668,23.639110394021117,POINT (-86.0382 0.6725166665000001),38.0,2.6
545,PL8.10,-86.03720000000001,0.6333166665,-2724.0,444.0,0.20919566720372668,92.88287623845464,POINT (-86.03720000000001 0.6333166665),57.0,2.9
546,PL8.11,-86.0382,0.6234555555,-2702.0,502.0,0.20919566720372668,105.01622493627079,POINT (-86.0382 0.6234555555),57.0,2.9
547,PL8.12,-86.03720000000001,0.6196,-2719.0,590.0,0.20919566720372668,123.42544365019873,POINT (-86.03720000000001 0.6196),57.0,2.9
548,PL8.13,-86.03914999999998,0.606822222,-2700.0,607.0,0.20919566720372668,126.98176999266208,POINT (-86.03914999999998 0.606822222),57.0,2.9
549,PL8.14,-86.04999999999998,0.6029166665,-2728.0,398.0,0.20919566720372668,83.25987554708321,POINT (-86.04999999999998 0.6029166665),62.0,2.9
550,PL8.15,-86.04999999999998,0.5920666665000001,-2760.0,347.0,0.20919566720372668,72.59089651969316,POINT (-86.04999999999998 0.5920666665000001),62.0,2.9
551,PL8.16,-86.05099999999999,0.5891500000000001,-2758.0,314.0,0.20919566720372668,65.68743950197018,POINT (-86.05099999999999 0.5891500000000001),62.0,2.9
552,PL8.17,-86.04999999999998,0.5862333335000001,-2754.0,456.0,0.20919566720372668,95.39322424489937,POINT (-86.04999999999998 0.5862333335000001),62.0,2.9
553,PL8.18,-86.04999999999998,0.5843055555,-2753.0,280.0,0.20919566720372668,58.57478681704347,POINT (-86.04999999999998 0.5843055555),62.0,2.9
554,PL8.19,-86.05099999999999,0.5734555554999999,-2751.0,318.0,0.20919566720372668,66.52422217078508,POINT (-86.05099999999999 0.5734555554999999),62.0,2.9
555,PL8.2,-86.0382,0.6705388889999999,-2668.0,71.0,0.20919566720372668,14.852892371464597,POINT (-86.0382 0.6705388889999999),38.0,2.6
556,PL8.20,-86.04999999999998,0.5686111110000001,-2753.0,327.0,0.20919566720372668,68.40698317561862,POINT (-86.04999999999998 0.5686111110000001),62.0,2.9
557,PL8.21,-86.04999999999998,0.557761111,-2758.0,230.0,0.20919566720372668,48.11500345685714,POINT (-86.04999999999998 0.557761111),85.0,2.9
558,PL8.22,-86.04115,0.5529166664999999,-2768.0,582.0,0.20919566720372668,121.7518783125689,POINT (-86.04115 0.5529166664999999),80.0,2.9
559,PL8.23,-86.04015000000003,0.55,-2708.0,406.0,0.20919566720372668,84.93344088471305,POINT (-86.04015000000003 0.55),80.0,2.9
560,PL8.24,-86.04015000000003,0.5382111110000001,-2724.0,201.0,0.20919566720372668,42.04832910794906,POINT (-86.04015000000003 0.5382111110000001),80.0,2.9
561,PL8.25,-86.04204999999997,0.5352944445000001,-2758.0,360.0,0.20919566720372668,75.31044019334159,POINT (-86.04204999999997 0.5352944445000001),80.0,2.9
562,PL8.3,-86.0382,0.668611111,-2687.0,222.0,0.20919566720372668,46.44143811922732,POINT (-86.0382 0.668611111),38.0,2.6
563,PL8.4,-86.0382,0.6666833335,-2696.0,272.0,0.20919566720372668,56.90122147941365,POINT (-86.0382 0.6666833335),38.0,2.6
564,PL8.5,-86.03720000000001,0.6539055555,-2691.0,787.0,0.20919566720372668,164.6369900893329,POINT (-86.03720000000001 0.6539055555),38.0,2.6
565,PL8.6,-86.03720000000001,0.6529166665,-2681.0,402.0,0.20919566720372668,84.09665821589812,POINT (-86.03720000000001 0.6529166665),38.0,2.6
566,PL8.7,-86.03720000000001,0.6420666665,-2711.0,314.0,0.20919566720372668,65.68743950197018,POINT (-86.03720000000001 0.6420666665),57.0,2.6
567,PL8.8,-86.03720000000001,0.638211111,-2721.0,276.0,0.20919566720372668,57.73800414822856,POINT (-86.03720000000001 0.6382111110000001),57.0,2.6
568,PL8.9,-86.03720000000001,0.6352944444999999,-2728.0,423.0,0.20919566720372668,88.4897672271764,POINT (-86.03720000000001 0.6352944444999999),57.0,2.6
569,PL9.1,-86.10195,0.6196,-2717.0,280.0,0.20919566720372668,58.57478681704347,POINT (-86.10195 0.6196),62.0,3.0
571,PL9.12,-86.08529999999998,0.6029166665,-2743.0,268.0,0.20919566720372668,56.064438810598745,POINT (-86.08529999999998 0.6029166665),62.0,3.0
573,PL9.2,-86.09999999999998,0.617622222,-2730.0,260.0,0.20919566720372668,54.390873472968934,POINT (-86.09999999999998 0.6176222220000001),62.0,3.0
574,PL9.3,-86.09205,0.6166833335,-2732.0,410.0,0.20919566720372668,85.77022355352794,POINT (-86.09205 0.6166833335),62.0,3.0
575,PL9.4,-86.09015,0.6077611110000001,-2728.0,335.0,0.20919566720372668,70.08054851324843,POINT (-86.09014999999999 0.6077611110000001),62.0,3.0
576,PL9.5,-86.09015,0.6077611110000001,-2723.0,423.0,0.20919566720372668,88.4897672271764,POINT (-86.09014999999999 0.6077611110000001),62.0,3.0
577,PL9.6,-86.08914999999998,0.6077611110000001,-2724.0,498.0,0.20919566720372668,104.17944226745588,POINT (-86.08914999999998 0.6077611110000001),62.0,3.0
578,PL9.7,-86.0882,0.606822222,-2726.0,435.0,0.20919566720372668,91.0001152336211,POINT (-86.0882 0.606822222),62.0,3.0
579,PL9.8,-86.0882,0.6058333335,-2723.0,410.0,0.20919566720372668,85.77022355352794,POINT (-86.0882 0.6058333335),62.0,3.0
580,PL9.9,-86.0872,0.6048444445000001,-2726.0,419.0,0.20919566720372668,87.6529845583615,POINT (-86.0872 0.6048444445000001),62.0,3.0
581,PSCAN10-2,-85.7669,3.669166667,-2808.0,157.0,0.655941062801959,102.98274685990756,POINT (-85.76690000000001 3.669166667),182.0,9.3
582,PSCAN10-3,-85.8683,3.433333333,-2893.0,154.0,0.655941062801959,101.01492367150169,POINT (-85.8683 3.433333333),191.0,8.2
583,PSCAN10-4,-86.04999999999998,3.0,-3032.0,181.0,0.3892207512466684,70.44895597564698,POINT (-86.04999999999998 3),281.0,6.6
584,PSCAN10-5,-86.0014,2.75,-2925.0,56.5,0.3892207512466684,21.990972445436764,POINT (-86.0014 2.75),239.0,5.7
585,PSCAN10-6,-86.0175,2.483611111,-2960.0,13.8,0.3892207512466684,5.371246367204024,POINT (-86.0175 2.483611111),171.0,4.4
586,PSCAN10-7,-86.0356,2.251388889,-2827.0,12.6,0.2576360660905537,3.246214432740976,POINT (-86.0356 2.251388889),140.0,3.6
587,PSCAN10-8,-86.0522,2.0175,-3022.0,18.0,0.2576360660905537,4.637449189629966,POINT (-86.0522 2.0175),111.0,2.4
588,PSCAN10-9,-86.0511,1.818333333,-2804.0,198.0,0.2576360660905537,51.011941085929635,POINT (-86.05110000000001 1.818333333),115.0,1.6
589,PSCAN1010,-86.1333,1.583333333,-2776.0,191.0,0.2576360660905537,49.20848862329574,POINT (-86.13330000000001 1.583333333),148.0,0.8
590,PSCAN1011,-86.16889999999998,1.4,-2742.0,216.0,0.2576360660905537,55.6493902755596,POINT (-86.16889999999998 1.4),119.0,0.1
591,PSCAN1012,-86.1678,1.150277778,-2690.0,276.0,0.20919566720372668,57.73800414822856,POINT (-86.1678 1.150277778),46.0,0.8
592,PSCAN1013,-86.2167,0.983611111,-2705.0,232.0,0.20919566720372668,48.53339479126459,POINT (-86.2167 0.983611111),22.0,1.5
593,PSCAN1014,-86.2003,0.8683333329999999,-2589.0,311.0,0.20919566720372668,65.059852500359,POINT (-86.2003 0.8683333329999999),24.0,1.9
594,PSCAN1017,-86.1353,0.666666667,-2727.0,98.0,0.20919566720372668,20.50117538596521,POINT (-86.1353 0.666666667),49.0,2.6
595,PSCAN1018,-86.1336,0.6183333329999999,-2645.0,166.0,0.20919566720372668,34.72648075581863,POINT (-86.1336 0.6183333329999999),74.0,3.0
596,PSCAN1019,-86.10219999999998,0.5841666670000001,-2701.0,224.0,0.20919566720372668,46.859829453634774,POINT (-86.10219999999998 0.5841666670000001),62.0,3.0
597,PSCAN1020,-86.1014,0.551944444,-2695.0,393.0,0.20919566720372668,82.21389721106458,POINT (-86.1014 0.551944444),85.0,3.0
598,PSCAN1021,-86.2517,0.133611111,-2855.0,59.0,0.5737867108750859,33.853415941630075,POINT (-86.2517 0.133611111),196.0,4.8
599,PSCAN1022,-86.3022,-0.4175,-2729.0,176.0,0.5737867108750859,100.98646111401513,POINT (-86.3022 -0.4175),418.0,7.0
600,PSCAN1023,-86.33329999999998,-1.0,-1947.0,37.7,1.2952946877929272,48.832609729793354,POINT (-86.33329999999998 -1),75.0,9.9
601,PSCAN1024,-86.5,-1.5,-2518.0,33.9,1.2952946877929272,43.91048991618023,POINT (-86.5 -1.5),235.0,13.3
602,PSCAN1025,-86.7181,-1.952222222,-2909.0,42.3,3.4519151529580694,146.0160109701263,POINT (-86.71810000000001 -1.952222222),415.0,15.4
603,PSCAN9-H5,-99.4519,3.484722222,-3442.0,36.8,9.142211205225932,336.4333723523143,POINT (-99.45189999999999 3.484722222),70.0,4.4
604,PSCAN9-H6,-95.65,4.251666667,-3442.0,24.3,7.135411855382222,173.39050808578796,POINT (-95.65000000000001 4.251666667),320.0,10.6
605,PV24-23,-87.34999999999998,6.933333332999999,-3155.0,126.0,3.415648694131236,430.37173546053566,POINT (-87.34999999999998 6.933333332999999),302.0,15.7
606,PV24-24,-90.6167,6.316666667000001,-3647.0,36.4,5.085534894936192,185.11347017567738,POINT (-90.61669999999999 6.316666667000001),301.0,16.0
607,PV24-25,-93.5667,4.883333333,-3415.0,28.9,4.3683641501319705,126.24572393881394,POINT (-93.5667 4.883333333),305.0,12.6
608,PV24-26,-97.1333,3.066666667,-3206.0,56.9,9.098545495935245,517.7072387187153,POINT (-97.13330000000001 3.066666667),208.0,4.7
609,RIS-32B,-102.6,5.6833166665,-3130.0,203.0,15.050368380258126,3055.2247811924,POINT (-102.6 5.6833166665),12.0,0.2
610,RIS-33,-102.1,5.65,-3175.0,310.5,15.050368380258126,4673.139382070149,POINT (-102.1 5.65),13.0,0.7
611,RIS-34B,-101.71685,5.7,-3440.0,28.05,15.050368380258126,422.16283306624047,POINT (-101.71685 5.7),18.0,1.4
612,RIS-35,-101.15,5.6,-3250.0,74.25,11.398939808829518,846.3712808055917,POINT (-101.15 5.6),31.0,2.3
613,RIS-36,-100.83315,5.6833166665,-3405.0,52.15,11.398939808829518,594.4547110304592,POINT (-100.83315 5.6833166665),38.0,2.8
614,RIS-37,-101.93315,5.7333166665,-3285.0,50.1,15.050368380258126,754.0234558509324,POINT (-101.93315 5.7333166665),14.0,1.0
615,RIS-38,-99.9167,5.716683333500002,-3420.0,46.95,9.65991953855928,453.5332223353582,POINT (-99.91670000000001 5.716683333500002),66.0,4.3
616,RIS-39,-98.7833,6.0833166665,-3470.0,39.2,8.613937395702122,337.66634591152325,POINT (-98.7833 6.0833166665),100.0,8.1
617,RIS-40,-97.4167,6.6833166665,-3520.0,15.25,8.705274993289713,132.75544364766813,POINT (-97.41670000000001 6.6833166665),91.0,11.5
618,RIS-41,-96.1,6.966683333500002,-3785.0,3.2,8.168480638450996,26.13913804304319,POINT (-96.09999999999999 6.966683333500002),118.0,12.6
619,RIS-42,-94.9667,6.95,-3740.0,49.0,7.650772305117664,374.8878429507656,POINT (-94.9667 6.95),158.0,13.3
620,RIS-43,-93.9333,5.0833166665,-3540.0,47.15,5.0069486519190125,236.07762893798144,POINT (-93.9333 5.0833166665),281.0,12.5
621,RIS-44,-92.15,4.116683333499998,-3150.0,23.0,3.1992604433304286,73.58299019659985,POINT (-92.15000000000001 4.116683333499998),215.0,10.8
622,RIS-45,-90.7,3.2666833335,-2360.0,36.2,2.6121175861875656,94.55865661998988,POINT (-90.7 3.2666833335),184.0,7.0
623,RIS-46,-89.4667,2.2833166665,-2160.0,21.2,1.540821285945432,32.665411262043165,POINT (-89.4667 2.2833166665),98.0,3.6
624,RIS-47B,-88.53329999999998,1.2166833334999998,-2480.0,220.5,1.9575046026287597,431.62976487964147,POINT (-88.53329999999998 1.2166833335),60.0,1.2
625,RIS-48B,-86.3833,0.25,-2760.0,195.0,0.5737867108750859,111.88840862064177,POINT (-86.38330000000001 0.25),146.0,4.1
626,RIS-49,-85.9667,-0.15,-2750.0,27.1,0.5737867108750859,15.54961986471483,POINT (-85.9667 -0.15),329.0,5.6
627,RIS-50,-85.54999999999998,-1.6833166665,-2440.0,249.0,1.3229856612768394,329.423429657933,POINT (-85.54999999999998 -1.6833166665),349.0,15.2
628,RIS-51,-85.5167,-1.75,-2385.0,82.95,3.0765570898482864,255.2004106029153,POINT (-85.5167 -1.75),357.0,15.2
629,RIS-52,-85.4833,-2.7333166665,-3220.0,127.0,3.0765570898482864,390.7227504107324,POINT (-85.4833 -2.7333166665),397.0,18.3
630,SCAN10-2,-85.76829999999998,3.6817,-2808.0,157.0,0.655941062801959,102.98274685990756,POINT (-85.76829999999998 3.6817),182.0,9.3
631,SCAN10-3,-85.8767,3.4333,-2893.0,154.0,0.655941062801959,101.01492367150169,POINT (-85.8767 3.4333),191.0,8.2
632,SCAN10-4,-86.04999999999998,3.0,-3032.0,181.0,0.3892207512466684,70.44895597564698,POINT (-86.04999999999998 3),281.0,6.6
633,SCAN10-5,-86.0083,2.75,-2925.0,57.0,0.3892207512466684,22.1855828210601,POINT (-86.00830000000001 2.75),239.0,5.7
634,SCAN10-6,-86.02169999999998,2.485,-2960.0,14.0,0.3892207512466684,5.4490905174533575,POINT (-86.02169999999998 2.485),188.0,4.4
635,SCAN10-7,-86.0467,2.2583,-2827.0,13.0,0.3892207512466684,5.059869766206688,POINT (-86.0467 2.2583),140.0,3.6
636,SCAN10-8,-86.0633,2.0217,-3022.0,18.0,0.2576360660905537,4.637449189629966,POINT (-86.0633 2.0217),111.0,2.4
637,SCAN10-9,-86.0567,1.8267,-2804.0,198.0,0.2576360660905537,51.011941085929635,POINT (-86.05670000000001 1.8267),115.0,1.6
638,SCAN1010,-86.1333,1.5833,-2776.0,191.0,0.2576360660905537,49.20848862329574,POINT (-86.13330000000001 1.5833),148.0,0.8
639,SCAN1011,-86.18,1.4,-2742.0,216.0,0.2576360660905537,55.6493902755596,POINT (-86.18000000000001 1.4),119.0,0.1
640,SCAN1012,-86.1733,1.1517,-2690.0,276.0,0.20919566720372668,57.73800414822856,POINT (-86.1733 1.1517),68.0,0.8
641,SCAN1013,-86.2167,3.985,-2705.0,232.0,0.655941062801959,152.17832657005448,POINT (-86.2167 3.985),123.0,10.6
642,SCAN1014,-86.2017,4.8767,-2589.0,311.0,1.2200027527967725,379.4208561197962,POINT (-86.2017 4.8767),178.0,12.0
643,SCAN1017,-86.14499999999998,7.6667,-2727.0,98.0,6.150786942979188,602.7771204119604,POINT (-86.14499999999998 7.6667),333.0,16.6
644,SCAN1020,-86.1083,0.5617,-2695.0,393.0,0.20919566720372668,82.21389721106458,POINT (-86.1083 0.5617),85.0,3.0
645,SCAN1021,-86.26,1.135,-2855.0,59.0,0.20919566720372668,12.342544365019874,POINT (-86.26000000000001 1.135),45.0,0.8
646,SCAN1022,-86.3133,-2.4217,-2729.0,176.0,3.0488661163643744,536.6004364801298,POINT (-86.3133 -2.4217),397.0,17.2
647,SCAN1023,-86.33329999999998,-1.0,-1947.0,38.0,1.2952946877929272,49.221198136131235,POINT (-86.33329999999998 -1),75.0,9.9
648,SCAN1024,-86.5,-1.5,-2518.0,34.0,1.2952946877929272,44.040019384959535,POINT (-86.5 -1.5),235.0,13.3
649,SCAN1025,-86.72499999999998,-1.9633,-2909.0,42.0,3.4519151529580694,144.98043642423892,POINT (-86.72499999999998 -1.9633),415.0,15.4
650,SCAN9-HF5,-99.4617,3.4917,-3442.0,37.0,9.142211205225932,338.2618145933595,POINT (-99.46169999999999 3.4917),70.0,4.4
651,SCAN9-HF6,-95.65,4.26,-3442.0,24.0,6.7656201887155545,162.37488452917333,POINT (-95.65000000000001 4.26),320.0,10.6
652,STW7-11,-86.00485,3.037222222,-2965.0,200.0,0.3892207512466684,77.84415024933368,POINT (-86.00485 3.037222222),277.0,7.1
653,STW7-12,-85.98819999999998,2.8705388889999996,-3007.0,202.0,0.3892207512466684,78.62259175182702,POINT (-85.98819999999998 2.870538889),256.0,6.1
654,STW7-13,-85.97344999999999,2.701927778,-2988.0,17.1,0.3892207512466684,6.65567484631803,POINT (-85.97344999999999 2.701927778),223.0,5.2
655,STW7-14,-85.9696,2.538211111,-3026.0,8.2,0.3892207512466684,3.1916101602226803,POINT (-85.9696 2.538211111),188.0,4.8
656,STW7-15,-85.99115,2.3852944445,-2941.0,26.0,0.3892207512466684,10.119739532413377,POINT (-85.99115 2.3852944445),156.0,4.0
657,STW7-17A,-85.99115,2.2196,-2830.0,43.75,0.2576360660905537,11.271577891461725,POINT (-85.99115 2.2196),127.0,3.2
658,STW7-17B,-85.98915,2.2225166665000002,-2830.0,27.1,0.2576360660905537,6.981937391054005,POINT (-85.98915 2.2225166665),127.0,3.2
659,STW7-18A,-85.99115,2.2852944445,-2855.0,33.75,0.3892207512466684,13.136200354575058,POINT (-85.99115 2.2852944445),140.0,3.6
660,STW7-18B,-85.98915,2.2843055555,-2855.0,62.9,0.3892207512466684,24.48198525341544,POINT (-85.98915 2.2843055555),140.0,3.6
661,STW7-2,-83.29015000000003,4.3411277780000015,-3281.0,99.1,1.3405093990061372,132.84448144150818,POINT (-83.29015000000003 4.341127778000001),94.0,4.0
662,STW7-20,-86.0167,2.057761111,-2764.0,88.14999999999998,0.2576360660905537,22.710619225882308,POINT (-86.0167 2.057761111),111.0,2.8
663,STW7-21,-86.01859999999998,2.03915,-3045.0,27.1,0.2576360660905537,6.981937391054005,POINT (-86.01859999999998 2.03915),111.0,2.8
664,STW7-22A,-86.02054999999999,1.971527778,-3391.0,2.95,0.2576360660905537,0.7600263949671334,POINT (-86.02054999999999 1.971527778),111.0,2.4
