,Codigo,lon,lat,Profundidad,Flujo_calor,HFU,Pesos,Flux_x_wts,geometry,Sed_thickness (m),Age (Ma),Etapa_termica,No_etapa,Lister HFU,obs-teo HFU,Clasificador,No_class
543,PL7.9,-86.14205000000004,0.5862333335000001,-2700.0,523.0,12.49104370671125,0.20919566720372668,109.40933394754906,POINT (-86.14205000000003 0.5862333335000001),74.0,3.0,Pliocene,2,6.928203230275509,5.562840476435742,Caliente,3
544,PL8.1,-86.0382,0.6725166665000001,-2670.0,113.0,2.69882971101027,0.20919566720372668,23.63911039402112,POINT (-86.0382 0.6725166665000001),38.0,2.6,Late Jurassic,10,7.442084075352508,-4.743254364342238,Frío,1
545,PL8.10,-86.03720000000001,0.6333166665,-2724.0,444.0,10.604251253881062,0.20919566720372668,92.88287623845464,POINT (-86.03720000000001 0.6333166665),57.0,2.9,Miocene,3,7.046642634176441,3.55760861970462,Neutro,2
546,PL8.11,-86.0382,0.6234555555,-2702.0,502.0,11.9894912825412,0.20919566720372668,105.01622493627079,POINT (-86.0382 0.6234555555),57.0,2.9,Pliocene,2,7.046642634176441,4.942848648364759,Neutro,2
547,PL8.12,-86.03720000000001,0.6196,-2719.0,590.0,14.09123477430141,0.20919566720372668,123.42544365019873,POINT (-86.03720000000001 0.6196),57.0,2.9,Pliocene,2,7.046642634176441,7.044592140124969,Caliente,3
548,PL8.13,-86.03914999999998,0.606822222,-2700.0,607.0,14.49725340339145,0.20919566720372668,126.98176999266208,POINT (-86.03914999999998 0.606822222),57.0,2.9,Quaternary,1,7.046642634176441,7.450610769215009,Caliente,3
549,PL8.14,-86.04999999999998,0.6029166665,-2728.0,398.0,9.50561261046095,0.20919566720372668,83.25987554708321,POINT (-86.04999999999998 0.6029166665),62.0,2.9,Miocene,3,7.046642634176441,2.458969976284509,Neutro,2
550,PL8.15,-86.04999999999998,0.5920666665000001,-2760.0,347.0,8.287556723190828,0.20919566720372668,72.59089651969316,POINT (-86.04999999999998 0.5920666665000001),62.0,2.9,Miocene,3,7.046642634176441,1.240914089014387,Neutro,2
551,PL8.16,-86.05099999999999,0.5891500000000001,-2758.0,314.0,7.4994029137807505,0.20919566720372668,65.68743950197018,POINT (-86.05099999999999 0.5891500000000001),62.0,2.9,Oligocene,4,7.046642634176441,0.4527602796043091,Neutro,2
552,PL8.17,-86.04999999999998,0.5862333335000001,-2754.0,456.0,10.89085263912109,0.20919566720372668,95.39322424489937,POINT (-86.04999999999998 0.5862333335000001),62.0,2.9,Miocene,3,7.046642634176441,3.8442100049446477,Neutro,2
553,PL8.18,-86.04999999999998,0.5843055555,-2753.0,280.0,6.6873656556006695,0.20919566720372668,58.57478681704347,POINT (-86.04999999999998 0.5843055555),62.0,2.9,Middle Cretaceous,8,7.046642634176441,-0.3592769785757719,Neutro,2
554,PL8.19,-86.05099999999999,0.5734555554999999,-2751.0,318.0,7.59493670886076,0.20919566720372668,66.52422217078508,POINT (-86.05099999999999 0.5734555554999999),62.0,2.9,Oligocene,4,7.046642634176441,0.5482940746843186,Neutro,2
555,PL8.2,-86.0382,0.6705388889999999,-2668.0,71.0,1.6957248626701698,0.20919566720372668,14.852892371464597,POINT (-86.0382 0.6705388889999999),38.0,2.6,Late Jurassic,10,7.442084075352508,-5.7463592126823375,Frío,1
556,PL8.20,-86.04999999999998,0.5686111110000001,-2753.0,327.0,7.809887747790781,0.20919566720372668,68.40698317561862,POINT (-86.04999999999998 0.5686111110000001),62.0,2.9,Oligocene,4,7.046642634176441,0.7632451136143397,Neutro,2
557,PL8.21,-86.04999999999998,0.557761111,-2758.0,230.0,5.49319321710055,0.20919566720372668,48.11500345685714,POINT (-86.04999999999998 0.557761111),85.0,2.9,Late Jurassic,10,7.046642634176441,-1.5534494170758917,Neutro,2
558,PL8.22,-86.04115,0.5529166664999999,-2768.0,582.0,13.900167184141392,0.20919566720372668,121.7518783125689,POINT (-86.04115 0.5529166664999999),80.0,2.9,Pliocene,2,7.046642634176441,6.85352454996495,Caliente,3
559,PL8.23,-86.04015000000004,0.55,-2708.0,406.0,9.696680200620971,0.20919566720372668,84.93344088471305,POINT (-86.04015000000003 0.55),80.0,2.9,Miocene,3,7.046642634176441,2.6500375664445297,Neutro,2
560,PL8.24,-86.04015000000004,0.5382111110000001,-2724.0,201.0,4.80057320277048,0.20919566720372668,42.04832910794906,POINT (-86.04015000000003 0.5382111110000001),80.0,2.9,Late Jurassic,10,7.046642634176441,-2.246069431405961,Neutro,2
561,PL8.25,-86.04204999999996,0.5352944445000001,-2758.0,360.0,8.59804155720086,0.20919566720372668,75.31044019334159,POINT (-86.04204999999997 0.5352944445000001),80.0,2.9,Miocene,3,7.046642634176441,1.5513989230244185,Neutro,2
562,PL8.3,-86.0382,0.668611111,-2687.0,222.0,5.302125626940531,0.20919566720372668,46.44143811922732,POINT (-86.0382 0.668611111),38.0,2.6,Late Jurassic,10,7.442084075352508,-2.139958448411977,Neutro,2
563,PL8.4,-86.0382,0.6666833335,-2696.0,272.0,6.49629806544065,0.20919566720372668,56.90122147941365,POINT (-86.0382 0.6666833335),38.0,2.6,Middle Cretaceous,8,7.442084075352508,-0.945786009911858,Neutro,2
564,PL8.5,-86.03720000000001,0.6539055555,-2691.0,787.0,18.79627418199188,0.20919566720372668,164.6369900893329,POINT (-86.03720000000001 0.6539055555),38.0,2.6,Quaternary,1,7.442084075352508,11.354190106639372,Caliente,3
565,PL8.6,-86.03720000000001,0.6529166665,-2681.0,402.0,9.60114640554096,0.20919566720372668,84.09665821589812,POINT (-86.03720000000001 0.6529166665),38.0,2.6,Miocene,3,7.442084075352508,2.159062330188453,Neutro,2
566,PL8.7,-86.03720000000001,0.6420666665,-2711.0,314.0,7.4994029137807505,0.20919566720372668,65.68743950197018,POINT (-86.03720000000001 0.6420666665),57.0,2.6,Oligocene,4,7.442084075352508,0.05731883842824281,Neutro,2
567,PL8.8,-86.03720000000001,0.638211111,-2721.0,276.0,6.591831860520659,0.20919566720372668,57.73800414822856,POINT (-86.03720000000001 0.6382111110000001),57.0,2.6,Middle Cretaceous,8,7.442084075352508,-0.8502522148318485,Neutro,2
568,PL8.9,-86.03720000000001,0.6352944444999999,-2728.0,423.0,10.102698829711011,0.20919566720372668,88.4897672271764,POINT (-86.03720000000001 0.6352944444999999),57.0,2.6,Miocene,3,7.442084075352508,2.6606147543585035,Neutro,2
569,PL9.1,-86.10195,0.6196,-2717.0,280.0,6.6873656556006695,0.20919566720372668,58.57478681704347,POINT (-86.10195 0.6196),62.0,3.0,Middle Cretaceous,8,6.928203230275509,-0.24083757467483924,Neutro,2
571,PL9.12,-86.08529999999998,0.6029166665,-2743.0,268.0,6.40076427036064,0.20919566720372668,56.064438810598745,POINT (-86.08529999999998 0.6029166665),62.0,3.0,Middle Cretaceous,8,6.928203230275509,-0.5274389599148686,Neutro,2
573,PL9.2,-86.09999999999998,0.617622222,-2730.0,260.0,6.209696680200621,0.20919566720372668,54.390873472968934,POINT (-86.09999999999998 0.6176222220000001),62.0,3.0,Early Cretaceous,9,6.928203230275509,-0.7185065500748875,Neutro,2
574,PL9.3,-86.09205,0.6166833335,-2732.0,410.0,9.79221399570098,0.20919566720372668,85.77022355352794,POINT (-86.09205 0.6166833335),62.0,3.0,Miocene,3,6.928203230275509,2.864010765425471,Neutro,2
575,PL9.4,-86.09015,0.6077611110000001,-2728.0,335.0,8.000955337950801,0.20919566720372668,70.08054851324843,POINT (-86.09014999999999 0.6077611110000001),62.0,3.0,Oligocene,4,6.928203230275509,1.0727521076752922,Neutro,2
576,PL9.5,-86.09015,0.6077611110000001,-2723.0,423.0,10.102698829711011,0.20919566720372668,88.4897672271764,POINT (-86.09014999999999 0.6077611110000001),62.0,3.0,Miocene,3,6.928203230275509,3.1744955994355024,Neutro,2
577,PL9.6,-86.08914999999998,0.6077611110000001,-2724.0,498.0,11.89395748746119,0.20919566720372668,104.17944226745588,POINT (-86.08914999999998 0.6077611110000001),62.0,3.0,Pliocene,2,6.928203230275509,4.965754257185681,Neutro,2
578,PL9.7,-86.0882,0.606822222,-2726.0,435.0,10.389300214951039,0.20919566720372668,91.0001152336211,POINT (-86.0882 0.606822222),62.0,3.0,Miocene,3,6.928203230275509,3.46109698467553,Neutro,2
579,PL9.8,-86.0882,0.6058333335,-2723.0,410.0,9.79221399570098,0.20919566720372668,85.77022355352794,POINT (-86.0882 0.6058333335),62.0,3.0,Miocene,3,6.928203230275509,2.864010765425471,Neutro,2
580,PL9.9,-86.0872,0.6048444445000001,-2726.0,419.0,10.007165034631,0.20919566720372668,87.6529845583615,POINT (-86.0872 0.6048444445000001),62.0,3.0,Miocene,3,6.928203230275509,3.078961804355492,Neutro,2
581,PSCAN10-2,-85.7669,3.669166667,-2808.0,157.0,3.7497014568903753,0.655941062801959,102.98274685990756,POINT (-85.76690000000001 3.669166667),182.0,9.3,Pliocene,2,3.934955014703718,-0.18525355781334252,Neutro,2
582,PSCAN10-3,-85.8683,3.433333333,-2893.0,154.0,3.678051110580368,0.655941062801959,101.01492367150169,POINT (-85.8683 3.433333333),191.0,8.2,Pliocene,2,4.19058177461747,-0.5125306640371017,Neutro,2
583,PSCAN10-4,-86.04999999999998,3.0,-3032.0,181.0,4.322904227370432,0.3892207512466684,70.44895597564698,POINT (-86.04999999999998 3),281.0,6.6,Oligocene,4,4.670993664969138,-0.3480894375987056,Neutro,2
584,PSCAN10-5,-86.0014,2.75,-2925.0,56.5,1.349414855505135,0.3892207512466684,21.990972445436764,POINT (-86.0014 2.75),239.0,5.7,Late Jurassic,10,5.026246899500346,-3.6768320439952107,Frío,1
585,PSCAN10-6,-86.0175,2.483611111,-2960.0,13.8,0.32959159302603297,0.3892207512466684,5.371246367204024,POINT (-86.0175 2.483611111),171.0,4.4,Late Jurassic,10,5.720775535473553,-5.39118394244752,Frío,1
586,PSCAN10-7,-86.0356,2.2513888890000002,-2827.0,12.6,0.3009314545020301,0.2576360660905537,3.246214432740976,POINT (-86.0356 2.251388889),140.0,3.6,Late Jurassic,10,6.324555320336759,-6.023623865834729,Frío,1
587,PSCAN10-8,-86.0522,2.0175,-3022.0,18.0,0.42990207786004303,0.2576360660905537,4.637449189629966,POINT (-86.0522 2.0175),111.0,2.4,Late Jurassic,10,7.745966692414834,-7.316064614554791,Frío,1
588,PSCAN10-9,-86.0511,1.8183333330000002,-2804.0,198.0,4.728922856460473,0.2576360660905537,51.01194108592964,POINT (-86.05110000000001 1.818333333),115.0,1.6,Late Jurassic,10,9.486832980505138,-4.757910124044665,Frío,1
589,PSCAN1010,-86.1333,1.5833333330000001,-2776.0,191.0,4.561738715070456,0.2576360660905537,49.20848862329574,POINT (-86.13330000000001 1.583333333),148.0,0.8,Late Jurassic,10,13.416407864998739,-8.854669149928283,Frío,1
590,PSCAN1011,-86.16889999999998,1.4,-2742.0,216.0,5.158824934320516,0.2576360660905537,55.6493902755596,POINT (-86.16889999999998 1.4),119.0,0.1,Middle Cretaceous,8,37.94733192202055,-32.78850698770004,Frío,1
591,PSCAN1012,-86.1678,1.150277778,-2690.0,276.0,6.591831860520659,0.20919566720372668,57.73800414822856,POINT (-86.1678 1.150277778),46.0,0.8,Middle Cretaceous,8,13.416407864998739,-6.82457600447808,Frío,1
592,PSCAN1013,-86.2167,0.983611111,-2705.0,232.0,5.540960114640554,0.20919566720372668,48.53339479126459,POINT (-86.2167 0.983611111),22.0,1.5,Late Jurassic,10,9.797958971132712,-4.2569988564921575,Frío,1
593,PSCAN1014,-86.2003,0.8683333329999999,-2589.0,311.0,7.427752567470743,0.20919566720372668,65.059852500359,POINT (-86.2003 0.8683333329999999),24.0,1.9,Oligocene,4,8.70571500132014,-1.277962433849397,Neutro,2
594,PSCAN1017,-86.1353,0.666666667,-2727.0,98.0,2.3405779794602344,0.20919566720372668,20.50117538596521,POINT (-86.1353 0.666666667),49.0,2.6,Late Jurassic,10,7.442084075352508,-5.101506095892273,Frío,1
595,PSCAN1018,-86.1336,0.6183333329999999,-2645.0,166.0,3.964652495820397,0.20919566720372668,34.72648075581863,POINT (-86.1336 0.6183333329999999),74.0,3.0,Late Jurassic,10,6.928203230275509,-2.963550734455112,Frío,1
596,PSCAN1019,-86.10219999999998,0.5841666670000001,-2701.0,224.0,5.349892524480535,0.20919566720372668,46.859829453634774,POINT (-86.10219999999998 0.5841666670000001),62.0,3.0,Late Jurassic,10,6.928203230275509,-1.5783107057949737,Neutro,2
597,PSCAN1020,-86.1014,0.551944444,-2695.0,393.0,9.38619536661094,0.20919566720372668,82.21389721106458,POINT (-86.1014 0.551944444),85.0,3.0,Miocene,3,6.928203230275509,2.457992136335431,Neutro,2
598,PSCAN1021,-86.2517,0.133611111,-2855.0,59.0,1.409123477430141,0.5737867108750859,33.853415941630075,POINT (-86.2517 0.133611111),196.0,4.8,Late Jurassic,10,5.477225575051661,-4.06810209762152,Frío,1
599,PSCAN1022,-86.3022,-0.4175,-2729.0,176.0,4.2034869835204205,0.5737867108750859,100.98646111401513,POINT (-86.3022 -0.4175),418.0,7.0,Pliocene,2,4.535573676110727,-0.3320866925903063,Neutro,2
600,PSCAN1023,-86.33329999999998,-1.0,-1947.0,37.7,0.9004060186290902,1.2952946877929272,48.832609729793354,POINT (-86.33329999999998 -1),75.0,9.9,Late Jurassic,10,3.813850356982369,-2.913444338353279,Frío,1
601,PSCAN1024,-86.5,-1.5,-2518.0,33.9,0.809648913303081,1.2952946877929272,43.91048991618023,POINT (-86.5 -1.5),235.0,13.3,Late Jurassic,10,3.2904509826424904,-2.4808020693394095,Frío,1
602,PSCAN1025,-86.7181,-1.9522222219999998,-2909.0,42.3,1.010269882971101,3.4519151529580694,146.0160109701263,POINT (-86.71810000000001 -1.952222222),415.0,15.4,Quaternary,1,3.057883148625753,-2.047613265654652,Neutro,2
603,PSCAN9-H5,-99.4519,3.484722222,-3442.0,36.8,0.8789109147360878,9.142211205225932,336.4333723523143,POINT (-99.45189999999999 3.484722222),70.0,4.4,Quaternary,1,5.720775535473553,-4.841864620737465,Frío,1
604,PSCAN9-H6,-95.65,4.251666667,-3442.0,24.3,0.5803678051110581,7.135411855382223,173.39050808578796,POINT (-95.65000000000001 4.251666667),320.0,10.6,Quaternary,1,3.6857707010037073,-3.105402895892649,Frío,1
605,PV24-23,-87.34999999999998,6.933333332999999,-3155.0,126.0,3.009314545020301,3.415648694131236,430.37173546053566,POINT (-87.34999999999998 6.933333332999999),302.0,15.7,Quaternary,1,3.028526790750413,-0.01921224573011182,Neutro,2
606,PV24-24,-90.6167,6.316666667000001,-3647.0,36.4,0.869357535228087,5.085534894936192,185.11347017567738,POINT (-90.61669999999999 6.316666667000001),301.0,16.0,Quaternary,1,3.0,-2.130642464771913,Neutro,2
607,PV24-25,-93.5667,4.883333333,-3415.0,28.9,0.690231669453069,4.3683641501319705,126.24572393881394,POINT (-93.5667 4.883333333),305.0,12.6,Quaternary,1,3.380617018914066,-2.690385349460997,Frío,1
608,PV24-26,-97.1333,3.066666667,-3206.0,56.9,1.358968235013136,9.098545495935245,517.7072387187153,POINT (-97.13330000000001 3.066666667),208.0,4.7,Quaternary,1,5.535187248173311,-4.176219013160175,Frío,1
609,RIS-32B,-102.6,5.6833166665,-3130.0,203.0,4.848340100310486,15.050368380258124,3055.2247811924,POINT (-102.6 5.6833166665),12.0,0.2,Quaternary,1,26.832815729997478,-21.98447562968699,Frío,1
610,RIS-33,-102.1,5.65,-3175.0,310.5,7.415810843085742,15.050368380258124,4673.139382070149,POINT (-102.1 5.65),13.0,0.7,Quaternary,1,14.342743312012725,-6.926932468926983,Frío,1
611,RIS-34B,-101.71685,5.7,-3440.0,28.05,0.6699307379985671,15.050368380258124,422.16283306624047,POINT (-101.71685 5.7),18.0,1.4,Quaternary,1,10.1418510567422,-9.471920318743631,Frío,1
612,RIS-35,-101.15,5.6,-3250.0,74.25,1.7733460711726774,11.398939808829518,846.3712808055917,POINT (-101.15 5.6),31.0,2.3,Quaternary,1,7.912565680749443,-6.139219609576766,Frío,1
613,RIS-36,-100.83315,5.6833166665,-3405.0,52.15,1.2455218533556245,11.398939808829518,594.4547110304592,POINT (-100.83315 5.6833166665),38.0,2.8,Quaternary,1,7.171371656006363,-5.925849802650738,Frío,1
614,RIS-37,-101.93315,5.7333166664999995,-3285.0,50.1,1.1965607833771197,15.050368380258124,754.0234558509324,POINT (-101.93315 5.7333166665),14.0,1.0,Quaternary,1,12.0,-10.80343921662288,Frío,1
615,RIS-38,-99.9167,5.7166833335000025,-3420.0,46.95,1.1213279197516122,9.65991953855928,453.5332223353582,POINT (-99.91670000000001 5.716683333500002),66.0,4.3,Quaternary,1,5.786913866044946,-4.665585946293334,Frío,1
616,RIS-39,-98.7833,6.0833166665,-3470.0,39.2,0.9362311917840938,8.613937395702122,337.66634591152325,POINT (-98.7833 6.0833166665),100.0,8.1,Quaternary,1,4.216370213557839,-3.2801390217737456,Frío,1
617,RIS-40,-97.4167,6.6833166665,-3520.0,15.25,0.36422259374253646,8.705274993289713,132.75544364766813,POINT (-97.41670000000001 6.6833166665),91.0,11.5,Quaternary,1,3.5386069477175313,-3.174384353974995,Frío,1
618,RIS-41,-96.1,6.9666833335000025,-3785.0,3.2,0.07642703606400765,8.168480638450996,26.13913804304319,POINT (-96.09999999999999 6.966683333500002),118.0,12.6,Late Jurassic,10,3.380617018914066,-3.3041899828500583,Frío,1
619,RIS-42,-94.9667,6.95,-3740.0,49.0,1.1702889897301172,7.650772305117664,374.8878429507656,POINT (-94.9667 6.95),158.0,13.3,Quaternary,1,3.2904509826424904,-2.120161992912373,Neutro,2
620,RIS-43,-93.9333,5.0833166665,-3540.0,47.15,1.1261046095056126,5.0069486519190125,236.07762893798144,POINT (-93.9333 5.0833166665),281.0,12.5,Quaternary,1,3.394112549695428,-2.2680079401898157,Neutro,2
621,RIS-44,-92.15,4.1166833334999975,-3150.0,23.0,0.5493193217100549,3.1992604433304286,73.58299019659985,POINT (-92.15000000000001 4.116683333499998),215.0,10.8,Miocene,3,3.6514837167011076,-3.1021643949910525,Frío,1
622,RIS-45,-90.7,3.2666833335,-2360.0,36.2,0.8645808454740865,2.6121175861875656,94.55865661998988,POINT (-90.7 3.2666833335),184.0,7.0,Miocene,3,4.535573676110727,-3.6709928306366404,Frío,1
623,RIS-46,-89.4667,2.2833166665,-2160.0,21.2,0.5063291139240507,1.540821285945432,32.665411262043165,POINT (-89.4667 2.2833166665),98.0,3.6,Late Jurassic,10,6.324555320336759,-5.818226206412708,Frío,1
624,RIS-47B,-88.53329999999998,1.2166833334999998,-2480.0,220.5,5.266300453785527,1.95750460262876,431.62976487964147,POINT (-88.53329999999998 1.2166833335),60.0,1.2,Quaternary,1,10.954451150103322,-5.688150696317796,Frío,1
625,RIS-48B,-86.3833,0.25,-2760.0,195.0,4.657272510150466,0.5737867108750859,111.88840862064177,POINT (-86.38330000000001 0.25),146.0,4.1,Pliocene,2,5.926377579897538,-1.2691050697470727,Neutro,2
626,RIS-49,-85.9667,-0.15,-2750.0,27.1,0.6472414616670648,0.5737867108750859,15.54961986471483,POINT (-85.9667 -0.15),329.0,5.6,Late Jurassic,10,5.0709255283711,-4.423684066704035,Frío,1
627,RIS-50,-85.54999999999998,-1.6833166665000001,-2440.0,249.0,5.946978743730595,1.3229856612768394,329.423429657933,POINT (-85.54999999999998 -1.6833166665),349.0,15.2,Quaternary,1,3.0779350562554626,2.8690436874751324,Neutro,2
628,RIS-51,-85.5167,-1.75,-2385.0,82.95,1.9811320754716983,3.0765570898482864,255.2004106029153,POINT (-85.5167 -1.75),357.0,15.2,Quaternary,1,3.0779350562554626,-1.0968029807837643,Neutro,2
629,RIS-52,-85.4833,-2.7333166665,-3220.0,127.0,3.0331979937903033,3.0765570898482864,390.7227504107324,POINT (-85.4833 -2.7333166665),397.0,18.3,Quaternary,1,2.8051474932731066,0.22805050051719666,Neutro,2
630,SCAN10-2,-85.76829999999998,3.6817,-2808.0,157.0,3.7497014568903753,0.655941062801959,102.98274685990756,POINT (-85.76829999999998 3.6817),182.0,9.3,Pliocene,2,3.934955014703718,-0.18525355781334252,Neutro,2
631,SCAN10-3,-85.8767,3.4333,-2893.0,154.0,3.678051110580368,0.655941062801959,101.01492367150169,POINT (-85.8767 3.4333),191.0,8.2,Pliocene,2,4.19058177461747,-0.5125306640371017,Neutro,2
632,SCAN10-4,-86.04999999999998,3.0,-3032.0,181.0,4.322904227370432,0.3892207512466684,70.44895597564698,POINT (-86.04999999999998 3),281.0,6.6,Oligocene,4,4.670993664969138,-0.3480894375987056,Neutro,2
633,SCAN10-5,-86.0083,2.75,-2925.0,57.0,1.3613565798901361,0.3892207512466684,22.1855828210601,POINT (-86.00830000000001 2.75),239.0,5.7,Late Jurassic,10,5.026246899500346,-3.6648903196102096,Frío,1
634,SCAN10-6,-86.02169999999998,2.485,-2960.0,14.0,0.33436828278003344,0.3892207512466684,5.4490905174533575,POINT (-86.02169999999998 2.485),188.0,4.4,Late Jurassic,10,5.720775535473553,-5.38640725269352,Frío,1
635,SCAN10-7,-86.0467,2.2583,-2827.0,13.0,0.3104848340100311,0.3892207512466684,5.059869766206688,POINT (-86.0467 2.2583),140.0,3.6,Late Jurassic,10,6.324555320336759,-6.014070486326728,Frío,1
636,SCAN10-8,-86.0633,2.0217,-3022.0,18.0,0.42990207786004303,0.2576360660905537,4.637449189629966,POINT (-86.0633 2.0217),111.0,2.4,Late Jurassic,10,7.745966692414834,-7.316064614554791,Frío,1
637,SCAN10-9,-86.0567,1.8267,-2804.0,198.0,4.728922856460473,0.2576360660905537,51.01194108592964,POINT (-86.05670000000001 1.8267),115.0,1.6,Late Jurassic,10,9.486832980505138,-4.757910124044665,Frío,1
638,SCAN1010,-86.1333,1.5833,-2776.0,191.0,4.561738715070456,0.2576360660905537,49.20848862329574,POINT (-86.13330000000001 1.5833),148.0,0.8,Late Jurassic,10,13.416407864998739,-8.854669149928283,Frío,1
639,SCAN1011,-86.18,1.4,-2742.0,216.0,5.158824934320516,0.2576360660905537,55.6493902755596,POINT (-86.18000000000001 1.4),119.0,0.1,Middle Cretaceous,8,37.94733192202055,-32.78850698770004,Frío,1
640,SCAN1012,-86.1733,1.1517,-2690.0,276.0,6.591831860520659,0.20919566720372668,57.73800414822856,POINT (-86.1733 1.1517),68.0,0.8,Middle Cretaceous,8,13.416407864998739,-6.82457600447808,Frío,1
641,SCAN1013,-86.2167,3.985,-2705.0,232.0,5.540960114640554,0.655941062801959,152.17832657005448,POINT (-86.2167 3.985),123.0,10.6,Quaternary,1,3.6857707010037073,1.8551894136368468,Neutro,2
642,SCAN1014,-86.2017,4.8767,-2589.0,311.0,7.427752567470743,1.2200027527967725,379.4208561197962,POINT (-86.2017 4.8767),178.0,12.0,Quaternary,1,3.4641016151377544,3.963650952332989,Neutro,2
643,SCAN1017,-86.14499999999998,7.6667,-2727.0,98.0,2.3405779794602344,6.150786942979188,602.7771204119604,POINT (-86.14499999999998 7.6667),333.0,16.6,Quaternary,1,2.9452841620428956,-0.6047061825826612,Neutro,2
644,SCAN1020,-86.1083,0.5617,-2695.0,393.0,9.38619536661094,0.20919566720372668,82.21389721106458,POINT (-86.1083 0.5617),85.0,3.0,Miocene,3,6.928203230275509,2.457992136335431,Neutro,2
645,SCAN1021,-86.26,1.135,-2855.0,59.0,1.409123477430141,0.20919566720372668,12.342544365019874,POINT (-86.26000000000001 1.135),45.0,0.8,Late Jurassic,10,13.416407864998739,-12.007284387568598,Frío,1
646,SCAN1022,-86.3133,-2.4217,-2729.0,176.0,4.2034869835204205,3.0488661163643744,536.6004364801298,POINT (-86.3133 -2.4217),397.0,17.2,Quaternary,1,2.893456933022473,1.3100300504979474,Neutro,2
647,SCAN1023,-86.33329999999998,-1.0,-1947.0,38.0,0.9075710532600908,1.2952946877929272,49.221198136131235,POINT (-86.33329999999998 -1),75.0,9.9,Late Jurassic,10,3.813850356982369,-2.906279303722278,Frío,1
648,SCAN1024,-86.5,-1.5,-2518.0,34.0,0.8120372581800812,1.2952946877929272,44.040019384959535,POINT (-86.5 -1.5),235.0,13.3,Late Jurassic,10,3.2904509826424904,-2.478413724462409,Frío,1
649,SCAN1025,-86.72499999999998,-1.9633,-2909.0,42.0,1.0031048483401004,3.4519151529580694,144.98043642423892,POINT (-86.72499999999998 -1.9633),415.0,15.4,Quaternary,1,3.057883148625753,-2.0547783002856526,Neutro,2
650,SCAN9-HF5,-99.4617,3.4917,-3442.0,37.0,0.8836876044900884,9.142211205225932,338.2618145933595,POINT (-99.46169999999999 3.4917),70.0,4.4,Quaternary,1,5.720775535473553,-4.837087930983465,Frío,1
651,SCAN9-HF6,-95.65,4.26,-3442.0,24.0,0.5732027704800573,6.7656201887155545,162.37488452917333,POINT (-95.65000000000001 4.26),320.0,10.6,Quaternary,1,3.6857707010037073,-3.11256793052365,Frío,1
652,STW7-11,-86.00485,3.037222222,-2965.0,200.0,4.776689754000478,0.3892207512466684,77.84415024933368,POINT (-86.00485 3.037222222),277.0,7.1,Miocene,3,4.503519750244809,0.273170003755669,Neutro,2
653,STW7-12,-85.98819999999998,2.870538889,-3007.0,202.0,4.8244566515404825,0.3892207512466684,78.62259175182702,POINT (-85.98819999999998 2.870538889),256.0,6.1,Miocene,3,4.858657981073496,-0.03420132953301369,Neutro,2
654,STW7-13,-85.97344999999999,2.701927778,-2988.0,17.1,0.4084069739670409,0.3892207512466684,6.65567484631803,POINT (-85.97344999999999 2.701927778),223.0,5.2,Late Jurassic,10,5.262348115842175,-4.853941141875135,Frío,1
655,STW7-14,-85.9696,2.538211111,-3026.0,8.2,0.1958442799140196,0.3892207512466684,3.1916101602226803,POINT (-85.9696 2.538211111),188.0,4.8,Late Jurassic,10,5.477225575051661,-5.281381295137642,Frío,1
656,STW7-15,-85.99115,2.3852944445,-2941.0,26.0,0.6209696680200621,0.3892207512466684,10.119739532413377,POINT (-85.99115 2.3852944445),156.0,4.0,Late Jurassic,10,6.0,-5.379030331979938,Frío,1
657,STW7-17A,-85.99115,2.2196,-2830.0,43.75,1.0449008836876046,0.2576360660905537,11.271577891461725,POINT (-85.99115 2.2196),127.0,3.2,Late Jurassic,10,6.708203932499369,-5.663303048811764,Frío,1
658,STW7-17B,-85.98915,2.2225166665,-2830.0,27.1,0.6472414616670648,0.2576360660905537,6.981937391054005,POINT (-85.98915 2.2225166665),127.0,3.2,Late Jurassic,10,6.708203932499369,-6.060962470832305,Frío,1
659,STW7-18A,-85.99115,2.2852944445,-2855.0,33.75,0.8060663959875807,0.3892207512466684,13.136200354575058,POINT (-85.99115 2.2852944445),140.0,3.6,Late Jurassic,10,6.324555320336759,-5.518488924349178,Frío,1
660,STW7-18B,-85.98915,2.2843055555,-2855.0,62.9,1.5022689276331502,0.3892207512466684,24.48198525341544,POINT (-85.98915 2.2843055555),140.0,3.6,Late Jurassic,10,6.324555320336759,-4.822286392703608,Frío,1
661,STW7-2,-83.29015000000003,4.3411277780000015,-3281.0,99.1,2.3668497731072367,1.3405093990061372,132.84448144150818,POINT (-83.29015000000003 4.341127778000001),94.0,4.0,Quaternary,1,6.0,-3.6331502268927633,Frío,1
662,STW7-20,-86.0167,2.057761111,-2764.0,88.14999999999998,2.10532600907571,0.2576360660905537,22.71061922588231,POINT (-86.0167 2.057761111),111.0,2.8,Late Jurassic,10,7.171371656006363,-5.066045646930652,Frío,1
663,STW7-21,-86.01859999999998,2.03915,-3045.0,27.1,0.6472414616670648,0.2576360660905537,6.981937391054005,POINT (-86.01859999999998 2.03915),111.0,2.8,Late Jurassic,10,7.171371656006363,-6.524130194339298,Frío,1
